what,kind,bundleId,bundleVersion,description,time
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232294724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232301354
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232308963
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232315646
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232375576
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232377078
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232378243
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232379685
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232379688
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232382066
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232382274
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232445148
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232454040
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232462130
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1263232611502
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232646128
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232646668
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232649780
closed,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232649780
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232650953
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232653514
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232655218
activated,editor,com.aptana.ide.editor.erb,1.2.3.1255543961,com.aptana.ide.editors.ERBEditor,1263232680108
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232680848
activated,editor,org.rubypeople.rdt.ui,1.2.4.1255023174,org.rubypeople.rdt.ui.EditorRubyFile,1263232684400
